,Agency,Site_No,DateTime,Flow,Value
604,USGS,06803486,2002-05-26,28.0,A
605,USGS,06803486,2002-05-27,34.0,A
606,USGS,06803486,2002-05-28,42.9,A
607,USGS,06803486,2002-05-29,32.4,A
608,USGS,06803486,2002-05-30,24.8,A
609,USGS,06803486,2002-05-31,21.0,A
610,USGS,06803486,2002-06-01,19.0,A
611,USGS,06803486,2002-06-02,17.7,A
612,USGS,06803486,2002-06-03,16.0,A
613,USGS,06803486,2002-06-04,15.9,A
614,USGS,06803486,2002-06-05,17.3,A
615,USGS,06803486,2002-06-06,17.3,A
616,USGS,06803486,2002-06-07,15.5,A
617,USGS,06803486,2002-06-08,14.4,A
618,USGS,06803486,2002-06-09,15.3,A
619,USGS,06803486,2002-06-10,15.1,A
620,USGS,06803486,2002-06-11,15.5,A
621,USGS,06803486,2002-06-12,21.1,A
622,USGS,06803486,2002-06-13,45.4,A
623,USGS,06803486,2002-06-14,40.2,A
624,USGS,06803486,2002-06-15,18.9,A
625,USGS,06803486,2002-06-16,15.6,A
626,USGS,06803486,2002-06-17,14.6,A
627,USGS,06803486,2002-06-18,13.8,A
628,USGS,06803486,2002-06-19,13.3,A
629,USGS,06803486,2002-06-20,12.5,A
630,USGS,06803486,2002-06-21,11.3,A
631,USGS,06803486,2002-06-22,11.1,A
632,USGS,06803486,2002-06-23,13.4,A
633,USGS,06803486,2002-06-24,11.2,A
634,USGS,06803486,2002-06-25,9.91,A
635,USGS,06803486,2002-06-26,11.1,A
636,USGS,06803486,2002-06-27,10.4,A
637,USGS,06803486,2002-06-28,10.6,A
638,USGS,06803486,2002-06-29,9.08,A
639,USGS,06803486,2002-06-30,8.21,A
640,USGS,06803486,2002-07-01,7.10,A
641,USGS,06803486,2002-07-02,7.49,A
642,USGS,06803486,2002-07-03,7.12,A
643,USGS,06803486,2002-07-04,6.80,A
644,USGS,06803486,2002-07-05,5.91,A
645,USGS,06803486,2002-07-06,6.25,A
646,USGS,06803486,2002-07-07,10.1,A
647,USGS,06803486,2002-07-08,7.16,A
648,USGS,06803486,2002-07-09,5.96,A
649,USGS,06803486,2002-07-10,6.21,A
650,USGS,06803486,2002-07-11,7.69,A
651,USGS,06803486,2002-07-12,9.22,A
652,USGS,06803486,2002-07-13,9.01,A
653,USGS,06803486,2002-07-14,7.72,A
654,USGS,06803486,2002-07-15,7.80,A
655,USGS,06803486,2002-07-16,8.63,A
656,USGS,06803486,2002-07-17,8.05,A
657,USGS,06803486,2002-07-18,6.75,A
658,USGS,06803486,2002-07-19,6.28,A
659,USGS,06803486,2002-07-20,6.36,A
660,USGS,06803486,2002-07-21,5.39,A
661,USGS,06803486,2002-07-22,8.28,A
662,USGS,06803486,2002-07-23,12.6,A
663,USGS,06803486,2002-07-24,15.0,A
664,USGS,06803486,2002-07-25,12.2,A
665,USGS,06803486,2002-07-26,10.5,A
666,USGS,06803486,2002-07-27,9.56,A
667,USGS,06803486,2002-07-28,8.51,A
668,USGS,06803486,2002-07-29,6.69,A
669,USGS,06803486,2002-07-30,6.91,A
670,USGS,06803486,2002-07-31,6.40,A
671,USGS,06803486,2002-08-01,6.32,A
672,USGS,06803486,2002-08-02,5.79,A
673,USGS,06803486,2002-08-03,5.04,A
674,USGS,06803486,2002-08-04,5.64,A
675,USGS,06803486,2002-08-05,6.65,A
676,USGS,06803486,2002-08-06,5.09,A
677,USGS,06803486,2002-08-07,5.70,A
678,USGS,06803486,2002-08-08,6.49,A
679,USGS,06803486,2002-08-09,5.92,A
680,USGS,06803486,2002-08-10,7.14,A
681,USGS,06803486,2002-08-11,7.47,A
682,USGS,06803486,2002-08-12,8.31,A
683,USGS,06803486,2002-08-13,8.36,A
684,USGS,06803486,2002-08-14,8.10,A
685,USGS,06803486,2002-08-15,7.86,A
686,USGS,06803486,2002-08-16,9.32,A
687,USGS,06803486,2002-08-17,11.0,A
688,USGS,06803486,2002-08-18,6.92,A
689,USGS,06803486,2002-08-19,5.18,A
690,USGS,06803486,2002-08-20,48.0,A
691,USGS,06803486,2002-08-21,25.3,A
692,USGS,06803486,2002-08-22,1000,A
693,USGS,06803486,2002-08-23,219,A
694,USGS,06803486,2002-08-24,52.1,A
695,USGS,06803486,2002-08-25,23.4,A
696,USGS,06803486,2002-08-26,18.3,A
697,USGS,06803486,2002-08-27,15.6,A
698,USGS,06803486,2002-08-28,53.6,A
699,USGS,06803486,2002-08-29,86.7,A
700,USGS,06803486,2002-08-30,16.9,A
701,USGS,06803486,2002-08-31,12.3,A
702,USGS,06803486,2002-09-01,10.3,A
703,USGS,06803486,2002-09-02,9.35,A
704,USGS,06803486,2002-09-03,9.90,A
705,USGS,06803486,2002-09-04,8.12,A
706,USGS,06803486,2002-09-05,7.92,A
707,USGS,06803486,2002-09-06,8.13,A
708,USGS,06803486,2002-09-07,8.04,A
709,USGS,06803486,2002-09-08,7.51,A
710,USGS,06803486,2002-09-09,7.67,A
711,USGS,06803486,2002-09-10,7.18,A
712,USGS,06803486,2002-09-11,7.18,A
713,USGS,06803486,2002-09-12,7.15,A
714,USGS,06803486,2002-09-13,11.5,A
715,USGS,06803486,2002-09-14,15.9,A
716,USGS,06803486,2002-09-15,11.2,A
717,USGS,06803486,2002-09-16,8.96,A
718,USGS,06803486,2002-09-17,7.58,A
719,USGS,06803486,2002-09-18,7.15,A
720,USGS,06803486,2002-09-19,6.83,A
721,USGS,06803486,2002-09-20,6.81,A
722,USGS,06803486,2002-09-21,6.19,A
723,USGS,06803486,2002-09-22,5.92,A
724,USGS,06803486,2002-09-23,5.98,A
725,USGS,06803486,2002-09-24,5.79,A
726,USGS,06803486,2002-09-25,6.14,A
727,USGS,06803486,2002-09-26,6.33,A
728,USGS,06803486,2002-09-27,6.22,A
729,USGS,06803486,2002-09-28,7.40,A
730,USGS,06803486,2002-09-29,7.33,A
731,USGS,06803486,2002-09-30,7.18,A
732,USGS,06803486,2002-10-01,6.98,A
733,USGS,06803486,2002-10-02,21.8,A
734,USGS,06803486,2002-10-03,15.9,A
735,USGS,06803486,2002-10-04,232,A
736,USGS,06803486,2002-10-05,56.4,A
737,USGS,06803486,2002-10-06,15.6,A
738,USGS,06803486,2002-10-07,7.72,A
739,USGS,06803486,2002-10-08,6.84,A
740,USGS,06803486,2002-10-09,6.33,A
741,USGS,06803486,2002-10-10,7.87,A
742,USGS,06803486,2002-10-11,6.77,A
743,USGS,06803486,2002-10-12,5.99,A
744,USGS,06803486,2002-10-13,5.79,A
745,USGS,06803486,2002-10-14,6.19,A
746,USGS,06803486,2002-10-15,6.45,A
747,USGS,06803486,2002-10-16,7.54,A
748,USGS,06803486,2002-10-17,7.30,A
749,USGS,06803486,2002-10-18,7.44,A
750,USGS,06803486,2002-10-19,7.09,A
751,USGS,06803486,2002-10-20,6.59,A
752,USGS,06803486,2002-10-21,6.62,A
753,USGS,06803486,2002-10-22,7.00,A
754,USGS,06803486,2002-10-23,7.70,A
755,USGS,06803486,2002-10-24,9.30,A
756,USGS,06803486,2002-10-25,9.88,A
757,USGS,06803486,2002-10-26,9.02,A
758,USGS,06803486,2002-10-27,10.2,A
759,USGS,06803486,2002-10-28,10.7,A
760,USGS,06803486,2002-10-29,10.9,A
761,USGS,06803486,2002-10-30,15.4,A
762,USGS,06803486,2002-10-31,12.1,A
763,USGS,06803486,2002-11-01,10.2,A
764,USGS,06803486,2002-11-02,11.0,A
765,USGS,06803486,2002-11-03,10.6,A
766,USGS,06803486,2002-11-04,9.18,A
767,USGS,06803486,2002-11-05,9.95,A
768,USGS,06803486,2002-11-06,10.3,A
769,USGS,06803486,2002-11-07,10.7,A
770,USGS,06803486,2002-11-08,9.85,A
771,USGS,06803486,2002-11-09,10.1,A
772,USGS,06803486,2002-11-10,10.8,A
773,USGS,06803486,2002-11-11,9.86,A
774,USGS,06803486,2002-11-12,9.61,A
775,USGS,06803486,2002-11-13,10.3,A
776,USGS,06803486,2002-11-14,12.7,A
777,USGS,06803486,2002-11-15,15.4,A
778,USGS,06803486,2002-11-16,14.9,A
779,USGS,06803486,2002-11-17,15.3,A
780,USGS,06803486,2002-11-18,15.1,A
781,USGS,06803486,2002-11-19,14.7,A
782,USGS,06803486,2002-11-20,14.9,A
783,USGS,06803486,2002-11-21,13.9,A
784,USGS,06803486,2002-11-22,14.6,A
785,USGS,06803486,2002-11-23,13.8,A
786,USGS,06803486,2002-11-24,14.0,A
787,USGS,06803486,2002-11-25,13.9,A
788,USGS,06803486,2002-11-26,14.5,A
789,USGS,06803486,2002-11-27,13.6,A
790,USGS,06803486,2002-11-28,13.9,A
791,USGS,06803486,2002-11-29,15.7,A
792,USGS,06803486,2002-11-30,13.5,A
793,USGS,06803486,2002-12-01,13.6,A
794,USGS,06803486,2002-12-02,13.6,A
795,USGS,06803486,2002-12-03,12.6,A
796,USGS,06803486,2002-12-04,12.7,A
797,USGS,06803486,2002-12-05,11.9,A
798,USGS,06803486,2002-12-06,12.7,A
799,USGS,06803486,2002-12-07,12.7,A
800,USGS,06803486,2002-12-08,13.0,A
801,USGS,06803486,2002-12-09,12.7,A
802,USGS,06803486,2002-12-10,11.5,A
803,USGS,06803486,2002-12-11,11.3,A
804,USGS,06803486,2002-12-12,11.0,A
805,USGS,06803486,2002-12-13,10.6,A
806,USGS,06803486,2002-12-14,10.1,A
807,USGS,06803486,2002-12-15,10.4,A
808,USGS,06803486,2002-12-16,11.3,A
809,USGS,06803486,2002-12-17,11.3,A
810,USGS,06803486,2002-12-18,10.3,A
811,USGS,06803486,2002-12-19,11.0,A
812,USGS,06803486,2002-12-20,9.44,A
813,USGS,06803486,2002-12-21,9.15,A
814,USGS,06803486,2002-12-22,10.7,A
815,USGS,06803486,2002-12-23,11.0,A
816,USGS,06803486,2002-12-24,10.1,A
817,USGS,06803486,2002-12-25,11.3,A
818,USGS,06803486,2002-12-26,11.1,A
819,USGS,06803486,2002-12-27,12.5,A
820,USGS,06803486,2002-12-28,15.2,A
821,USGS,06803486,2002-12-29,15.9,A
822,USGS,06803486,2002-12-30,15.3,A
823,USGS,06803486,2002-12-31,16.3,A
824,USGS,06803486,2003-01-01,15.0,A
825,USGS,06803486,2003-01-02,15.5,A
826,USGS,06803486,2003-01-03,15.0,A
827,USGS,06803486,2003-01-04,14.3,A
828,USGS,06803486,2003-01-05,15.1,A
829,USGS,06803486,2003-01-06,15.9,A
830,USGS,06803486,2003-01-07,14.5,A
831,USGS,06803486,2003-01-08,15.1,A
832,USGS,06803486,2003-01-09,15.6,A
833,USGS,06803486,2003-01-10,12.7,A
834,USGS,06803486,2003-01-11,17.9,A
835,USGS,06803486,2003-01-12,16.2,A
836,USGS,06803486,2003-01-13,15.5,A
837,USGS,06803486,2003-01-14,15.8,A
838,USGS,06803486,2003-01-15,14.6,A
839,USGS,06803486,2003-01-16,15.0,A:e
840,USGS,06803486,2003-01-17,18.1,A:e
841,USGS,06803486,2003-01-18,18.6,A:e
842,USGS,06803486,2003-01-19,18.2,A:e
843,USGS,06803486,2003-01-20,14.8,A:e
844,USGS,06803486,2003-01-21,16.3,A:e
845,USGS,06803486,2003-01-22,17.6,A:e
846,USGS,06803486,2003-01-23,15.1,A:e
847,USGS,06803486,2003-01-24,17.5,A:e
848,USGS,06803486,2003-01-25,17.9,A:e
849,USGS,06803486,2003-01-26,17.9,A:e
850,USGS,06803486,2003-01-27,16.4,A:e
851,USGS,06803486,2003-01-28,17.5,A:e
852,USGS,06803486,2003-01-29,20.6,A:e
853,USGS,06803486,2003-01-30,23.3,A:e
854,USGS,06803486,2003-01-31,22.6,A
855,USGS,06803486,2003-02-01,18.9,A
856,USGS,06803486,2003-02-02,19.3,A
857,USGS,06803486,2003-02-03,18.7,A
858,USGS,06803486,2003-02-04,20.4,A
859,USGS,06803486,2003-02-05,15.9,A
860,USGS,06803486,2003-02-06,14.6,A
861,USGS,06803486,2003-02-07,19.7,A
862,USGS,06803486,2003-02-08,16.4,A
863,USGS,06803486,2003-02-09,13.8,A
864,USGS,06803486,2003-02-10,14.8,A
865,USGS,06803486,2003-02-11,17.6,A
866,USGS,06803486,2003-02-12,19.6,A
867,USGS,06803486,2003-02-13,17.7,A
868,USGS,06803486,2003-02-14,21.0,A
869,USGS,06803486,2003-02-15,20.0,A
870,USGS,06803486,2003-02-16,20.6,A:e
871,USGS,06803486,2003-02-17,23.7,A
872,USGS,06803486,2003-02-18,17.8,A
873,USGS,06803486,2003-02-19,18.6,A
874,USGS,06803486,2003-02-20,19.6,A
875,USGS,06803486,2003-02-21,21.3,A
876,USGS,06803486,2003-02-22,19.6,A:e
877,USGS,06803486,2003-02-23,16.5,A:e
878,USGS,06803486,2003-02-24,16.7,A:e
879,USGS,06803486,2003-02-25,17.1,A:e
880,USGS,06803486,2003-02-26,16.6,A:e
881,USGS,06803486,2003-02-27,16.8,A:e
882,USGS,06803486,2003-02-28,16.1,A:e
883,USGS,06803486,2003-03-01,15.3,A
884,USGS,06803486,2003-03-02,15.9,A
885,USGS,06803486,2003-03-03,15.6,A
886,USGS,06803486,2003-03-04,15.7,A
887,USGS,06803486,2003-03-05,17.1,A:e
888,USGS,06803486,2003-03-06,18.6,A:e
889,USGS,06803486,2003-03-07,16.7,A
890,USGS,06803486,2003-03-08,15.7,A
891,USGS,06803486,2003-03-09,15.1,A
892,USGS,06803486,2003-03-10,14.6,A
893,USGS,06803486,2003-03-11,14.3,A
894,USGS,06803486,2003-03-12,16.2,A
895,USGS,06803486,2003-03-13,16.4,A
896,USGS,06803486,2003-03-14,16.4,A
897,USGS,06803486,2003-03-15,16.5,A
898,USGS,06803486,2003-03-16,17.8,A
899,USGS,06803486,2003-03-17,17.7,A
900,USGS,06803486,2003-03-18,17.4,A
901,USGS,06803486,2003-03-19,18.6,A
902,USGS,06803486,2003-03-20,21.6,A
903,USGS,06803486,2003-03-21,19.5,A
904,USGS,06803486,2003-03-22,17.4,A
905,USGS,06803486,2003-03-23,15.4,A
906,USGS,06803486,2003-03-24,14.5,A
907,USGS,06803486,2003-03-25,15.0,A
908,USGS,06803486,2003-03-26,13.4,A
909,USGS,06803486,2003-03-27,12.3,A
910,USGS,06803486,2003-03-28,12.1,A
911,USGS,06803486,2003-03-29,11.7,A
912,USGS,06803486,2003-03-30,11.7,A
913,USGS,06803486,2003-03-31,11.4,A
914,USGS,06803486,2003-04-01,11.6,A
915,USGS,06803486,2003-04-02,12.4,A
916,USGS,06803486,2003-04-03,12.5,A
917,USGS,06803486,2003-04-04,13.9,A
918,USGS,06803486,2003-04-05,13.3,A
919,USGS,06803486,2003-04-06,15.9,A
920,USGS,06803486,2003-04-07,18.2,A
921,USGS,06803486,2003-04-08,17.7,A
922,USGS,06803486,2003-04-09,16.7,A
923,USGS,06803486,2003-04-10,16.7,A
924,USGS,06803486,2003-04-11,16.3,A
925,USGS,06803486,2003-04-12,15.0,A
926,USGS,06803486,2003-04-13,14.2,A
927,USGS,06803486,2003-04-14,13.2,A
928,USGS,06803486,2003-04-15,13.1,A
929,USGS,06803486,2003-04-16,13.2,A
930,USGS,06803486,2003-04-17,11.9,A
931,USGS,06803486,2003-04-18,12.8,A
932,USGS,06803486,2003-04-19,12.5,A
933,USGS,06803486,2003-04-20,12.2,A
934,USGS,06803486,2003-04-21,12.2,A
935,USGS,06803486,2003-04-22,11.9,A
936,USGS,06803486,2003-04-23,12.2,A
937,USGS,06803486,2003-04-24,13.4,A
938,USGS,06803486,2003-04-25,13.8,A
939,USGS,06803486,2003-04-26,13.9,A
940,USGS,06803486,2003-04-27,12.6,A
941,USGS,06803486,2003-04-28,12.0,A
942,USGS,06803486,2003-04-29,19.9,A
943,USGS,06803486,2003-04-30,24.0,A
944,USGS,06803486,2003-05-01,20.5,A
945,USGS,06803486,2003-05-02,16.8,A
946,USGS,06803486,2003-05-03,14.8,A
947,USGS,06803486,2003-05-04,193,A
948,USGS,06803486,2003-05-05,111,A
949,USGS,06803486,2003-05-06,31.8,A
950,USGS,06803486,2003-05-07,22.8,A
951,USGS,06803486,2003-05-08,90.9,A
952,USGS,06803486,2003-05-09,148,A
953,USGS,06803486,2003-05-10,34.4,A
954,USGS,06803486,2003-05-11,25.1,A
955,USGS,06803486,2003-05-12,21.7,A
956,USGS,06803486,2003-05-13,20.4,A
957,USGS,06803486,2003-05-14,21.7,A
958,USGS,06803486,2003-05-15,17.2,A
959,USGS,06803486,2003-05-16,15.4,A
960,USGS,06803486,2003-05-17,15.0,A
961,USGS,06803486,2003-05-18,14.5,A
962,USGS,06803486,2003-05-19,33.2,A
963,USGS,06803486,2003-05-20,20.3,A
964,USGS,06803486,2003-05-21,16.1,A
965,USGS,06803486,2003-05-22,14.3,A
966,USGS,06803486,2003-05-23,14.0,A
967,USGS,06803486,2003-05-24,13.4,A
968,USGS,06803486,2003-05-25,12.5,A
969,USGS,06803486,2003-05-26,11.5,A
970,USGS,06803486,2003-05-27,10.4,A
971,USGS,06803486,2003-05-28,9.64,A
972,USGS,06803486,2003-05-29,8.98,A
973,USGS,06803486,2003-05-30,9.09,A
974,USGS,06803486,2003-05-31,7.58,A
975,USGS,06803486,2003-06-01,8.66,A
976,USGS,06803486,2003-06-02,12.4,A
977,USGS,06803486,2003-06-03,11.1,A
978,USGS,06803486,2003-06-04,10.7,A
979,USGS,06803486,2003-06-05,9.52,A
980,USGS,06803486,2003-06-06,13.9,A
981,USGS,06803486,2003-06-07,14.2,A
982,USGS,06803486,2003-06-08,13.2,A
983,USGS,06803486,2003-06-09,14.7,A
984,USGS,06803486,2003-06-10,151,A
985,USGS,06803486,2003-06-11,51.6,A
986,USGS,06803486,2003-06-12,181,A
987,USGS,06803486,2003-06-13,41.1,A
988,USGS,06803486,2003-06-14,17.2,A
989,USGS,06803486,2003-06-15,12.6,A
990,USGS,06803486,2003-06-16,11.0,A
991,USGS,06803486,2003-06-17,11.2,A
992,USGS,06803486,2003-06-18,37.7,A
993,USGS,06803486,2003-06-19,149,A
994,USGS,06803486,2003-06-20,19.2,A
995,USGS,06803486,2003-06-21,10.5,A
996,USGS,06803486,2003-06-22,11.1,A
997,USGS,06803486,2003-06-23,85.6,A
998,USGS,06803486,2003-06-24,11.2,A
999,USGS,06803486,2003-06-25,9.28,A
1000,USGS,06803486,2003-06-26,9.19,A
1001,USGS,06803486,2003-06-27,9.27,A
1002,USGS,06803486,2003-06-28,9.72,A
1003,USGS,06803486,2003-06-29,8.69,A
1004,USGS,06803486,2003-06-30,8.38,A
1005,USGS,06803486,2003-07-01,8.25,A
1006,USGS,06803486,2003-07-02,7.89,A
1007,USGS,06803486,2003-07-03,7.47,A
1008,USGS,06803486,2003-07-04,6.30,A
1009,USGS,06803486,2003-07-05,6.27,A
1010,USGS,06803486,2003-07-06,6.47,A
1011,USGS,06803486,2003-07-07,6.54,A
1012,USGS,06803486,2003-07-08,7.05,A
1013,USGS,06803486,2003-07-09,6.63,A
1014,USGS,06803486,2003-07-10,6.16,A
1015,USGS,06803486,2003-07-11,6.60,A
1016,USGS,06803486,2003-07-12,6.19,A
1017,USGS,06803486,2003-07-13,5.63,A
1018,USGS,06803486,2003-07-14,5.62,A
1019,USGS,06803486,2003-07-15,5.34,A
1020,USGS,06803486,2003-07-16,5.47,A
1021,USGS,06803486,2003-07-17,6.49,A
1022,USGS,06803486,2003-07-18,5.62,A
1023,USGS,06803486,2003-07-19,4.74,A
1024,USGS,06803486,2003-07-20,4.80,A
1025,USGS,06803486,2003-07-21,6.41,A
1026,USGS,06803486,2003-07-22,7.78,A
1027,USGS,06803486,2003-07-23,7.94,A
1028,USGS,06803486,2003-07-24,9.47,A
1029,USGS,06803486,2003-07-25,7.05,A
1030,USGS,06803486,2003-07-26,7.26,A
1031,USGS,06803486,2003-07-27,6.38,A
1032,USGS,06803486,2003-07-28,6.93,A
1033,USGS,06803486,2003-07-29,7.06,A
1034,USGS,06803486,2003-07-30,6.09,A
1035,USGS,06803486,2003-07-31,11.3,A
1036,USGS,06803486,2003-08-01,10.8,A
1037,USGS,06803486,2003-08-02,8.14,A
1038,USGS,06803486,2003-08-03,6.34,A
1039,USGS,06803486,2003-08-04,6.12,A
1040,USGS,06803486,2003-08-05,8.81,A
1041,USGS,06803486,2003-08-06,10.1,A
1042,USGS,06803486,2003-08-07,10.9,A
1043,USGS,06803486,2003-08-08,9.52,A
1044,USGS,06803486,2003-08-09,8.24,A
1045,USGS,06803486,2003-08-10,7.23,A
1046,USGS,06803486,2003-08-11,7.32,A
1047,USGS,06803486,2003-08-12,7.63,A
1048,USGS,06803486,2003-08-13,6.23,A
1049,USGS,06803486,2003-08-14,6.12,A
1050,USGS,06803486,2003-08-15,7.05,A
1051,USGS,06803486,2003-08-16,7.92,A
1052,USGS,06803486,2003-08-17,5.70,A
1053,USGS,06803486,2003-08-18,5.28,A
1054,USGS,06803486,2003-08-19,7.74,A
1055,USGS,06803486,2003-08-20,7.74,A
1056,USGS,06803486,2003-08-21,9.58,A
1057,USGS,06803486,2003-08-22,7.04,A
1058,USGS,06803486,2003-08-23,6.78,A
1059,USGS,06803486,2003-08-24,6.52,A
1060,USGS,06803486,2003-08-25,6.10,A
1061,USGS,06803486,2003-08-26,5.49,A
1062,USGS,06803486,2003-08-27,6.04,A
1063,USGS,06803486,2003-08-28,5.47,A
1064,USGS,06803486,2003-08-29,6.00,A
1065,USGS,06803486,2003-08-30,5.45,A
1066,USGS,06803486,2003-08-31,5.89,A
1067,USGS,06803486,2003-09-01,5.16,A
1068,USGS,06803486,2003-09-02,4.55,A
1069,USGS,06803486,2003-09-03,4.32,A
1070,USGS,06803486,2003-09-04,4.74,A
1071,USGS,06803486,2003-09-05,4.49,A
1072,USGS,06803486,2003-09-06,4.28,A
1073,USGS,06803486,2003-09-07,4.39,A
1074,USGS,06803486,2003-09-08,3.94,A
1075,USGS,06803486,2003-09-09,6.59,A
1076,USGS,06803486,2003-09-10,10.5,A
1077,USGS,06803486,2003-09-11,29.9,A
1078,USGS,06803486,2003-09-12,18.6,A
1079,USGS,06803486,2003-09-13,15.3,A
1080,USGS,06803486,2003-09-14,9.72,A
1081,USGS,06803486,2003-09-15,6.88,A
1082,USGS,06803486,2003-09-16,5.31,A
1083,USGS,06803486,2003-09-17,5.45,A
1084,USGS,06803486,2003-09-18,5.10,A
1085,USGS,06803486,2003-09-19,4.94,A
1086,USGS,06803486,2003-09-20,5.64,A
1087,USGS,06803486,2003-09-21,5.83,A
1088,USGS,06803486,2003-09-22,6.12,A
1089,USGS,06803486,2003-09-23,6.22,A
1090,USGS,06803486,2003-09-24,5.92,A
1091,USGS,06803486,2003-09-25,5.04,A
1092,USGS,06803486,2003-09-26,4.66,A
1093,USGS,06803486,2003-09-27,3.53,A
1094,USGS,06803486,2003-09-28,3.71,A
1095,USGS,06803486,2003-09-29,3.50,A
1096,USGS,06803486,2003-09-30,3.59,A
1097,USGS,06803486,2003-10-01,3.77,A
1098,USGS,06803486,2003-10-02,5.63,A
1099,USGS,06803486,2003-10-03,4.39,A
1100,USGS,06803486,2003-10-04,3.60,A
1101,USGS,06803486,2003-10-05,3.78,A
1102,USGS,06803486,2003-10-06,4.54,A
1103,USGS,06803486,2003-10-07,4.07,A
1104,USGS,06803486,2003-10-08,4.38,A
1105,USGS,06803486,2003-10-09,5.32,A
1106,USGS,06803486,2003-10-10,3.78,A
1107,USGS,06803486,2003-10-11,7.28,A
1108,USGS,06803486,2003-10-12,6.13,A
1109,USGS,06803486,2003-10-13,8.59,A
1110,USGS,06803486,2003-10-14,11.6,A
1111,USGS,06803486,2003-10-15,8.97,A
1112,USGS,06803486,2003-10-16,7.87,A
1113,USGS,06803486,2003-10-17,7.09,A
1114,USGS,06803486,2003-10-18,5.95,A
1115,USGS,06803486,2003-10-19,5.90,A
1116,USGS,06803486,2003-10-20,6.46,A
1117,USGS,06803486,2003-10-21,5.87,A
1118,USGS,06803486,2003-10-22,6.79,A
1119,USGS,06803486,2003-10-23,5.88,A
1120,USGS,06803486,2003-10-24,6.87,A
1121,USGS,06803486,2003-10-25,6.80,A
1122,USGS,06803486,2003-10-26,6.57,A
1123,USGS,06803486,2003-10-27,7.39,A
1124,USGS,06803486,2003-10-28,7.80,A
1125,USGS,06803486,2003-10-29,8.31,A
1126,USGS,06803486,2003-10-30,9.44,A
1127,USGS,06803486,2003-10-31,9.12,A
1128,USGS,06803486,2003-11-01,9.45,A
1129,USGS,06803486,2003-11-02,11.6,A
1130,USGS,06803486,2003-11-03,36.7,A
1131,USGS,06803486,2003-11-04,52.4,A
1132,USGS,06803486,2003-11-05,17.3,A
1133,USGS,06803486,2003-11-06,12.0,A
1134,USGS,06803486,2003-11-07,10.4,A
1135,USGS,06803486,2003-11-08,9.69,A
1136,USGS,06803486,2003-11-09,9.23,A
1137,USGS,06803486,2003-11-10,9.36,A
1138,USGS,06803486,2003-11-11,9.13,A
1139,USGS,06803486,2003-11-12,9.55,A
1140,USGS,06803486,2003-11-13,7.86,A
1141,USGS,06803486,2003-11-14,8.13,A
1142,USGS,06803486,2003-11-15,8.35,A
1143,USGS,06803486,2003-11-16,8.69,A
1144,USGS,06803486,2003-11-17,9.32,A
1145,USGS,06803486,2003-11-18,9.54,A
1146,USGS,06803486,2003-11-19,8.86,A
1147,USGS,06803486,2003-11-20,9.09,A
1148,USGS,06803486,2003-11-21,9.13,A
1149,USGS,06803486,2003-11-22,10.1,A
1150,USGS,06803486,2003-11-23,10.5,A
1151,USGS,06803486,2003-11-24,16.0,A
1152,USGS,06803486,2003-11-25,10.1,A
1153,USGS,06803486,2003-11-26,10.4,A
1154,USGS,06803486,2003-11-27,10.2,A
1155,USGS,06803486,2003-11-28,11.0,A
1156,USGS,06803486,2003-11-29,12.2,A
1157,USGS,06803486,2003-11-30,10.7,A
1158,USGS,06803486,2003-12-01,10.4,A
1159,USGS,06803486,2003-12-02,9.80,A:e
1160,USGS,06803486,2003-12-03,9.70,A:e
1161,USGS,06803486,2003-12-04,9.30,A:e
1162,USGS,06803486,2003-12-05,9.00,A:e
1163,USGS,06803486,2003-12-06,9.80,A:e
1164,USGS,06803486,2003-12-07,9.20,A:e
1165,USGS,06803486,2003-12-08,9.50,A:e
1166,USGS,06803486,2003-12-09,10.6,A:e
1167,USGS,06803486,2003-12-10,10.9,A:e
1168,USGS,06803486,2003-12-11,11.0,A:e
1169,USGS,06803486,2003-12-12,10.8,A:e
1170,USGS,06803486,2003-12-13,10.6,A:e
1171,USGS,06803486,2003-12-14,10.1,A:e
1172,USGS,06803486,2003-12-15,9.50,A:e
1173,USGS,06803486,2003-12-16,10.5,A
1174,USGS,06803486,2003-12-17,11.6,A
1175,USGS,06803486,2003-12-18,10.5,A
1176,USGS,06803486,2003-12-19,11.7,A
1177,USGS,06803486,2003-12-20,12.9,A
1178,USGS,06803486,2003-12-21,11.2,A
1179,USGS,06803486,2003-12-22,11.7,A
1180,USGS,06803486,2003-12-23,11.4,A
1181,USGS,06803486,2003-12-24,14.0,A
1182,USGS,06803486,2003-12-25,11.5,A
1183,USGS,06803486,2003-12-26,10.7,A
1184,USGS,06803486,2003-12-27,11.3,A
1185,USGS,06803486,2003-12-28,11.1,A
1186,USGS,06803486,2003-12-29,11.1,A
1187,USGS,06803486,2003-12-30,11.0,A
1188,USGS,06803486,2003-12-31,10.9,A
1189,USGS,06803486,2004-01-01,10.5,A
1190,USGS,06803486,2004-01-02,10.6,A
1191,USGS,06803486,2004-01-03,9.00,A:e
1192,USGS,06803486,2004-01-04,9.89,A:e
1193,USGS,06803486,2004-01-05,9.84,A:e
1194,USGS,06803486,2004-01-06,8.39,A:e
1195,USGS,06803486,2004-01-07,9.10,A:e
1196,USGS,06803486,2004-01-08,9.22,A:e
1197,USGS,06803486,2004-01-09,9.26,A:e
1198,USGS,06803486,2004-01-10,8.63,A:e
